CLB1 RESOURCE733
CLB10243 RESOURCE21076
CLB10244 RESOURCE24016
CLB10245 RESOURCE32089
CLB10246 RESOURCE28154
CLB10247 RESOURCE46105
CLB10248 RESOURCE25455
CLB10249 RESOURCE24492
CLB1025 RESOURCE62109
CLB10250 RESOURCE24054
CLB10251 RESOURCE47048
CLB10252 RESOURCE44656
CLB10253 RESOURCE26468
CLB10254 RESOURCE40425
CLB10255 RESOURCE32091
CLB10256 RESOURCE26407
CLB10257 RESOURCE26404
CLB10258 RESOURCE26405
CLB10259 RESOURCE26455
CLB1026 RESOURCE62103
CLB10260 RESOURCE27000
CLB10261 RESOURCE24958
CLB10262 RESOURCE23998
CLB10263 RESOURCE24986
CLB10264 RESOURCE45592
CLB10265 RESOURCE25926
CLB10266 RESOURCE26984
CLB10267 RESOURCE53951
CLB10268 RESOURCE36969
CLB10269 RESOURCE24980
CLB1027 RESOURCE62107
CLB10270 RESOURCE25969
CLB10271 RESOURCE25970
CLB10272 RESOURCE30653
CLB10273 RESOURCE41416
CLB10274 RESOURCE29714
CLB10275 RESOURCE52993
CLB10276 RESOURCE49538
CLB10277 RESOURCE28652
CLB10278 RESOURCE28171
CLB10279 RESOURCE27531
CLB1028 RESOURCE62108
CLB10280 RESOURCE54593
CLB10281 RESOURCE30628
CLB10282 RESOURCE32572
CLB10283 RESOURCE41419
CLB10284 RESOURCE40560
CLB10285 RESOURCE36624
CLB10286 RESOURCE24001
CLB10287 RESOURCE24969
CLB10288 RESOURCE21992
CLB10289 RESOURCE25957
CLB1029 RESOURCE61626
CLB10290 RESOURCE24516
CLB10291 RESOURCE16622
CLB10292 RESOURCE49227
CLB10293 RESOURCE25444
CLB10294 RESOURCE15208
CLB10295 RESOURCE24035
CLB10296 RESOURCE25461
CLB10297 RESOURCE25938
CLB10298 RESOURCE27014
CLB10299 RESOURCE24499
CLB103 RESOURCE5640
CLB1030 RESOURCE61146
CLB10300 RESOURCE24024
CLB10301 RESOURCE25458
CLB10302 RESOURCE27495
CLB10303 RESOURCE24043
CLB10304 RESOURCE27026
CLB10305 RESOURCE26432
CLB10306 RESOURCE26426
CLB10307 RESOURCE24505
CLB10308 RESOURCE23064
CLB10309 RESOURCE27020
CLB1031 RESOURCE60572
CLB10310 RESOURCE27016
CLB10311 RESOURCE22009
CLB10312 RESOURCE21523
CLB10313 RESOURCE40915
CLB10314 RESOURCE38516
CLB10315 RESOURCE47059
CLB10316 RESOURCE33076
CLB10317 RESOURCE31632
CLB10318 RESOURCE28658
CLB10319 RESOURCE28168
CLB1032 RESOURCE60571
CLB10320 RESOURCE28662
CLB10321 RESOURCE32119
CLB10322 RESOURCE31638
CLB10323 RESOURCE32115
CLB10324 RESOURCE30671
CLB10325 RESOURCE29135
CLB10326 RESOURCE25486
CLB10327 RESOURCE29200
CLB10328 RESOURCE53008
CLB10329 RESOURCE38992
CLB1033 RESOURCE60573
CLB10330 RESOURCE27003
CLB10331 RESOURCE45141
CLB10332 RESOURCE42466
CLB10333 RESOURCE46101
CLB10334 RESOURCE28628
CLB10335 RESOURCE29108
CLB10336 RESOURCE46579
CLB10337 RESOURCE46104
CLB10338 RESOURCE44662
CLB10339 RESOURCE32597
CLB1034 RESOURCE59617
CLB10340 RESOURCE30166
CLB10341 RESOURCE42457
CLB10342 RESOURCE44666
CLB10343 RESOURCE39955
CLB10344 RESOURCE25937
CLB10345 RESOURCE13663
CLB10346 RESOURCE13650
CLB10347 RESOURCE15662
CLB10348 RESOURCE22032
CLB10349 RESOURCE38156
CLB1035 RESOURCE59616
CLB10350 RESOURCE27505
CLB10351 RESOURCE27502
CLB10352 RESOURCE37673
CLB10353 RESOURCE43600
CLB10354 RESOURCE45625
CLB10355 RESOURCE43158
CLB10356 RESOURCE28176
CLB10357 RESOURCE28660
CLB10358 RESOURCE28659
CLB10359 RESOURCE27029
CLB1036 RESOURCE59136
CLB10360 RESOURCE25496
CLB10361 RESOURCE26456
CLB10362 RESOURCE26453
CLB10363 RESOURCE24532
CLB10364 RESOURCE22612
CLB10365 RESOURCE23570
CLB10366 RESOURCE26449
CLB10367 RESOURCE27027
CLB10368 RESOURCE25012
CLB10369 RESOURCE27509
CLB1037 RESOURCE59138
CLB10370 RESOURCE23575
CLB10371 RESOURCE20594
CLB10372 RESOURCE22606
CLB10373 RESOURCE24528
CLB10374 RESOURCE26452
CLB10375 RESOURCE24048
CLB10376 RESOURCE25487
CLB10377 RESOURCE32114
CLB10378 RESOURCE43116
CLB10379 RESOURCE39947
CLB1038 RESOURCE59137
CLB10380 RESOURCE24984
CLB10381 RESOURCE24571
CLB10382 RESOURCE28625
CLB10383 RESOURCE31124
CLB10384 RESOURCE29105
CLB10385 RESOURCE36976
CLB10386 RESOURCE43599
CLB10387 RESOURCE33549
CLB10388 RESOURCE27559
CLB10389 RESOURCE40443
CLB1039 RESOURCE58657
CLB10390 RESOURCE26415
CLB10391 RESOURCE40431
CLB10392 RESOURCE30191
CLB10393 RESOURCE38515
CLB10394 RESOURCE39472
CLB10395 RESOURCE40444
CLB10396 RESOURCE33551
CLB10397 RESOURCE24502
CLB10398 RESOURCE35079
CLB10399 RESOURCE28180
CLB104 RESOURCE4584
CLB1040 RESOURCE58658
CLB10400 RESOURCE30195
CLB10401 RESOURCE34615
CLB10402 RESOURCE34608
CLB10403 RESOURCE34128
CLB10404 RESOURCE35075
CLB10405 RESOURCE38531
CLB10406 RESOURCE28655
CLB10407 RESOURCE32111
CLB10408 RESOURCE31150
CLB10409 RESOURCE23566
CLB1041 RESOURCE57026
CLB10410 RESOURCE23085
CLB10411 RESOURCE32591
CLB10412 RESOURCE37003
CLB10413 RESOURCE35563
CLB10414 RESOURCE32594
CLB10415 RESOURCE40105
CLB10416 RESOURCE14140
CLB10417 RESOURCE17131
CLB10418 RESOURCE13181
CLB10419 RESOURCE23565
CLB1042 RESOURCE58178
CLB10420 RESOURCE24045
CLB10421 RESOURCE43751
CLB10422 RESOURCE41402
CLB10423 RESOURCE20106
CLB10424 RESOURCE27501
CLB10425 RESOURCE25483
CLB10426 RESOURCE41969
CLB10427 RESOURCE42472
CLB10428 RESOURCE38039
CLB10429 RESOURCE39957
CLB1043 RESOURCE55488
CLB10430 RESOURCE22586
CLB10431 RESOURCE26443
CLB10432 RESOURCE21048
CLB10433 RESOURCE24996
CLB10434 RESOURCE34581
CLB10435 RESOURCE38045
CLB10436 RESOURCE38632
CLB10437 RESOURCE25482
CLB10438 RESOURCE39954
CLB10439 RESOURCE38997
CLB1044 RESOURCE45694
CLB10440 RESOURCE39958
CLB10441 RESOURCE37552
CLB10442 RESOURCE39468
CLB10443 RESOURCE39483
CLB10444 RESOURCE39951
CLB10445 RESOURCE41401
CLB10446 RESOURCE27024
CLB10447 RESOURCE40912
CLB10448 RESOURCE25453
CLB10449 RESOURCE22001
CLB1045 RESOURCE45688
CLB10450 RESOURCE19122
CLB10451 RESOURCE40433
CLB10452 RESOURCE38030
CLB10453 RESOURCE41972
CLB10454 RESOURCE43122
CLB10455 RESOURCE38036
CLB10456 RESOURCE37555
CLB10457 RESOURCE52694
CLB10458 RESOURCE25940
CLB10459 RESOURCE41399
CLB1046 RESOURCE46168
CLB10460 RESOURCE42095
CLB10461 RESOURCE42450
CLB10462 RESOURCE18548
CLB10463 RESOURCE21534
CLB10464 RESOURCE21535
CLB10465 RESOURCE39471
CLB10466 RESOURCE21999
CLB10467 RESOURCE22139
CLB10468 RESOURCE22026
CLB10469 RESOURCE24496
CLB1047 RESOURCE46167
CLB10470 RESOURCE43121
CLB10471 RESOURCE24515
CLB10472 RESOURCE37561
CLB10473 RESOURCE14712
CLB10474 RESOURCE14149
CLB10475 RESOURCE34580
CLB10476 RESOURCE38033
CLB10477 RESOURCE22004
CLB10478 RESOURCE22576
CLB10479 RESOURCE23533
CLB1048 RESOURCE57502
CLB10480 RESOURCE25462
CLB10481 RESOURCE32584
CLB10482 RESOURCE34100
CLB10483 RESOURCE38031
CLB10484 RESOURCE55897
CLB10485 RESOURCE27477
CLB10486 RESOURCE24983
CLB10487 RESOURCE23542
CLB10488 RESOURCE41967
CLB10489 RESOURCE25457
CLB1049 RESOURCE57506
CLB10490 RESOURCE33051
CLB10491 RESOURCE43601
CLB10492 RESOURCE45616
CLB10493 RESOURCE38998
CLB10494 RESOURCE42463
CLB10495 RESOURCE41971
CLB10496 RESOURCE20561
CLB10497 RESOURCE38032
CLB10498 RESOURCE43597
CLB10499 RESOURCE32582
CLB105 RESOURCE5064
CLB1050 RESOURCE57027
CLB10500 RESOURCE37567
CLB10501 RESOURCE41400
CLB10502 RESOURCE23543
CLB10503 RESOURCE24028
CLB10504 RESOURCE38526
CLB10505 RESOURCE29705
CLB10506 RESOURCE23563
CLB10507 RESOURCE29697
CLB10508 RESOURCE29129
CLB10509 RESOURCE39956
CLB1051 RESOURCE57025
CLB10510 RESOURCE40436
CLB10511 RESOURCE38995
CLB10512 RESOURCE38513
CLB10513 RESOURCE23046
CLB10514 RESOURCE22573
CLB10515 RESOURCE23053
CLB10516 RESOURCE26423
CLB10517 RESOURCE42442
CLB10518 RESOURCE23529
CLB10519 RESOURCE23044
CLB1052 RESOURCE57024
CLB10520 RESOURCE24004
CLB10521 RESOURCE38025
CLB10522 RESOURCE37550
CLB10523 RESOURCE27474
CLB10524 RESOURCE22563
CLB10525 RESOURCE21988
CLB10526 RESOURCE41955
CLB10527 RESOURCE40420
CLB10528 RESOURCE27503
CLB10529 RESOURCE25480
CLB1053 RESOURCE55969
CLB10530 RESOURCE24008
CLB10531 RESOURCE23043
CLB10532 RESOURCE23045
CLB10533 RESOURCE22591
CLB10534 RESOURCE23555
CLB10535 RESOURCE25971
CLB10536 RESOURCE24015
CLB10537 RESOURCE23535
CLB10538 RESOURCE25927
CLB10539 RESOURCE45615
CLB1054 RESOURCE56449
CLB10540 RESOURCE26440
CLB10541 RESOURCE24995
CLB10542 RESOURCE45132
CLB10543 RESOURCE41387
CLB10544 RESOURCE39943
CLB10545 RESOURCE38987
CLB10546 RESOURCE34099
CLB10547 RESOURCE42447
CLB10548 RESOURCE44654
CLB10549 RESOURCE35086
CLB1055 RESOURCE56448
CLB10550 RESOURCE24972
CLB10551 RESOURCE24005
CLB10552 RESOURCE45128
CLB10553 RESOURCE46577
CLB10554 RESOURCE41418
CLB10555 RESOURCE28654
CLB10556 RESOURCE23567
CLB10557 RESOURCE21518
CLB10558 RESOURCE25003
CLB10559 RESOURCE21511
CLB1056 RESOURCE55968
CLB10560 RESOURCE22571
CLB10561 RESOURCE29199
CLB10562 RESOURCE21515
CLB10563 RESOURCE22006
CLB10564 RESOURCE21531
CLB10565 RESOURCE37094
CLB10566 RESOURCE24526
CLB10567 RESOURCE39963
CLB10568 RESOURCE33163
CLB10569 RESOURCE31635
CLB1057 RESOURCE55967
CLB10570 RESOURCE42448
CLB10571 RESOURCE38159
CLB10572 RESOURCE27507
CLB10573 RESOURCE26427
CLB10574 RESOURCE23049
CLB10575 RESOURCE23048
CLB10576 RESOURCE24500
CLB10577 RESOURCE23054
CLB10578 RESOURCE23087
CLB10579 RESOURCE20554
CLB1058 RESOURCE45212
CLB10580 RESOURCE23088
CLB10581 RESOURCE21037
CLB10582 RESOURCE23081
CLB10583 RESOURCE21032
CLB10584 RESOURCE22567
CLB10585 RESOURCE41959
CLB10586 RESOURCE45130
CLB10587 RESOURCE45126
CLB10588 RESOURCE24966
CLB10589 RESOURCE26412
CLB1059 RESOURCE44731
CLB10590 RESOURCE21990
CLB10591 RESOURCE21991
CLB10592 RESOURCE22568
CLB10593 RESOURCE20560
CLB10594 RESOURCE21539
CLB10595 RESOURCE21517
CLB10596 RESOURCE23086
CLB10597 RESOURCE28721
CLB10598 RESOURCE25034
CLB10599 RESOURCE50195
CLB106 RESOURCE5639
CLB1060 RESOURCE45692
CLB10600 RESOURCE26439
CLB10601 RESOURCE26424
CLB10602 RESOURCE38983
CLB10603 RESOURCE36010
CLB10604 RESOURCE38027
CLB10605 RESOURCE23042
CLB10606 RESOURCE18541
CLB10607 RESOURCE21527
CLB10608 RESOURCE21522
CLB10609 RESOURCE22008
CLB1061 RESOURCE45686
CLB10610 RESOURCE28639
CLB10611 RESOURCE28649
CLB10612 RESOURCE43592
CLB10613 RESOURCE41965
CLB10614 RESOURCE41395
CLB10615 RESOURCE28170
CLB10616 RESOURCE29702
CLB10617 RESOURCE38638
CLB10618 RESOURCE44648
CLB10619 RESOURCE31593
CLB1062 RESOURCE45206
CLB10620 RESOURCE33039
CLB10621 RESOURCE37542
CLB10622 RESOURCE24484
CLB10623 RESOURCE41390
CLB10624 RESOURCE22565
CLB10625 RESOURCE24487
CLB10626 RESOURCE24967
CLB10627 RESOURCE24971
CLB10628 RESOURCE21040
CLB10629 RESOURCE24977
CLB1063 RESOURCE45695
CLB10630 RESOURCE26420
CLB10631 RESOURCE24022
CLB10632 RESOURCE28648
CLB10633 RESOURCE26408
CLB10634 RESOURCE28619
CLB10635 RESOURCE25928
CLB10636 RESOURCE28136
CLB10637 RESOURCE34609
CLB10638 RESOURCE41384
CLB10639 RESOURCE43590
CLB1064 RESOURCE63168
CLB10640 RESOURCE29690
CLB10641 RESOURCE25445
CLB10642 RESOURCE39461
CLB10643 RESOURCE38035
CLB10644 RESOURCE32106
CLB10645 RESOURCE27022
CLB10646 RESOURCE31129
CLB10647 RESOURCE37544
CLB10648 RESOURCE49071
CLB10649 RESOURCE39463
CLB1065 RESOURCE62688
CLB10650 RESOURCE37549
CLB10651 RESOURCE37100
CLB10652 RESOURCE32124
CLB10653 RESOURCE27023
CLB10654 RESOURCE25924
CLB10655 RESOURCE24488
CLB10656 RESOURCE25451
CLB10657 RESOURCE21514
CLB10658 RESOURCE21993
CLB10659 RESOURCE25933
CLB1066 RESOURCE62689
CLB10660 RESOURCE25448
CLB10661 RESOURCE37676
CLB10662 RESOURCE43139
CLB10663 RESOURCE42452
CLB10664 RESOURCE25930
CLB10665 RESOURCE25450
CLB10666 RESOURCE30165
CLB10667 RESOURCE48500
CLB10668 RESOURCE30645
CLB10669 RESOURCE32578
CLB1067 RESOURCE58177
CLB10670 RESOURCE41518
CLB10671 RESOURCE41970
CLB10672 RESOURCE33034
CLB10673 RESOURCE43128
CLB10674 RESOURCE43595
CLB10675 RESOURCE46582
CLB10676 RESOURCE49077
CLB10677 RESOURCE47064
CLB10678 RESOURCE29673
CLB10679 RESOURCE30155
CLB1068 RESOURCE57505
CLB10680 RESOURCE34582
CLB10681 RESOURCE33044
CLB10682 RESOURCE31628
CLB10683 RESOURCE33548
CLB10684 RESOURCE31624
CLB10685 RESOURCE38158
CLB10686 RESOURCE36058
CLB10687 RESOURCE38069
CLB10688 RESOURCE43154
CLB10689 RESOURCE42480
CLB1069 RESOURCE61150
CLB10690 RESOURCE43161
CLB10691 RESOURCE39994
CLB10692 RESOURCE40550
CLB10693 RESOURCE44078
CLB10694 RESOURCE43145
CLB10695 RESOURCE45609
CLB10696 RESOURCE33031
CLB10697 RESOURCE30631
CLB10698 RESOURCE31614
CLB10699 RESOURCE34127
CLB107 RESOURCE6118
CLB1070 RESOURCE60095
CLB10700 RESOURCE35572
CLB10701 RESOURCE34576
CLB10702 RESOURCE34611
CLB10703 RESOURCE49559
CLB10704 RESOURCE36983
CLB10705 RESOURCE41998
CLB10706 RESOURCE42474
CLB10707 RESOURCE42477
CLB10708 RESOURCE44099
CLB10709 RESOURCE32553
CLB1071 RESOURCE60574
CLB10710 RESOURCE30627
CLB10711 RESOURCE30152
CLB10712 RESOURCE39940
CLB10713 RESOURCE45133
CLB10714 RESOURCE46097
CLB10715 RESOURCE45123
CLB10716 RESOURCE36008
CLB10717 RESOURCE41958
CLB10718 RESOURCE33030
CLB10719 RESOURCE30632
CLB1072 RESOURCE60093
CLB10720 RESOURCE29096
CLB10721 RESOURCE28614
CLB10722 RESOURCE32071
CLB10723 RESOURCE32559
CLB10724 RESOURCE31113
CLB10725 RESOURCE36041
CLB10726 RESOURCE33515
CLB10727 RESOURCE43596
CLB10728 RESOURCE34095
CLB10729 RESOURCE35673
CLB1073 RESOURCE60092
CLB10730 RESOURCE35580
CLB10731 RESOURCE34599
CLB10732 RESOURCE33004
CLB10733 RESOURCE34056
CLB10734 RESOURCE35496
CLB10735 RESOURCE34539
CLB10736 RESOURCE34054
CLB10737 RESOURCE35498
CLB10738 RESOURCE36933
CLB10739 RESOURCE36459
CLB1074 RESOURCE59131
CLB10740 RESOURCE35978
CLB10741 RESOURCE33489
CLB10742 RESOURCE34536
CLB10743 RESOURCE34535
CLB10744 RESOURCE35981
CLB10745 RESOURCE35972
CLB10746 RESOURCE35499
CLB10747 RESOURCE35019
CLB10748 RESOURCE33482
CLB10749 RESOURCE37516
CLB1075 RESOURCE60091
CLB10750 RESOURCE37995
CLB10751 RESOURCE35559
CLB10752 RESOURCE37514
CLB10753 RESOURCE37994
CLB10754 RESOURCE32514
CLB10755 RESOURCE36150
CLB10756 RESOURCE34542
CLB10757 RESOURCE35018
CLB10758 RESOURCE34060
CLB10759 RESOURCE35011
CLB1076 RESOURCE59610
CLB10760 RESOURCE35017
CLB10761 RESOURCE34057
CLB10762 RESOURCE31562
CLB10763 RESOURCE32037
CLB10764 RESOURCE32040
CLB10765 RESOURCE32588
CLB10766 RESOURCE32998
CLB10767 RESOURCE31556
CLB10768 RESOURCE30603
CLB10769 RESOURCE31629
CLB1077 RESOURCE59130
CLB10770 RESOURCE33005
CLB10771 RESOURCE33480
CLB10772 RESOURCE34066
CLB10773 RESOURCE30122
CLB10774 RESOURCE30118
CLB10775 RESOURCE31081
CLB10776 RESOURCE30608
CLB10777 RESOURCE31085
CLB10778 RESOURCE33070
CLB10779 RESOURCE33513
CLB1078 RESOURCE61627
CLB10780 RESOURCE35997
CLB10781 RESOURCE33543
CLB10782 RESOURCE31143
CLB10783 RESOURCE34225
CLB10784 RESOURCE30667
CLB10785 RESOURCE29715
CLB10786 RESOURCE30680
CLB10787 RESOURCE30124
CLB10788 RESOURCE30668
CLB10789 RESOURCE30187
CLB1079 RESOURCE63642
CLB10790 RESOURCE33065
CLB10791 RESOURCE30601
CLB10792 RESOURCE29065
CLB10793 RESOURCE30597
CLB10794 RESOURCE32589
CLB10795 RESOURCE33069
CLB10796 RESOURCE31079
CLB10797 RESOURCE30600
CLB10798 RESOURCE30599
CLB10799 RESOURCE31561
CLB108 RESOURCE6599
CLB1080 RESOURCE64121
CLB10800 RESOURCE32529
CLB10801 RESOURCE32527
CLB10802 RESOURCE30604
CLB10803 RESOURCE32586
CLB10804 RESOURCE31104
CLB10805 RESOURCE29645
CLB10806 RESOURCE30121
CLB10807 RESOURCE31140
CLB10808 RESOURCE31146
CLB10809 RESOURCE33546
CLB1081 RESOURCE62683
CLB10810 RESOURCE33544
CLB10811 RESOURCE26952
CLB10812 RESOURCE25896
CLB10813 RESOURCE30120
CLB10814 RESOURCE35501
CLB10815 RESOURCE35560
CLB10816 RESOURCE35527
CLB10817 RESOURCE34605
CLB10818 RESOURCE36153
CLB10819 RESOURCE28113
CLB1082 RESOURCE62681
CLB10820 RESOURCE27438
CLB10821 RESOURCE34547
CLB10822 RESOURCE34549
CLB10823 RESOURCE26957
CLB10824 RESOURCE31099
CLB10825 RESOURCE30614
CLB10826 RESOURCE28592
CLB10827 RESOURCE31087
CLB10828 RESOURCE33010
CLB10829 RESOURCE34552
CLB1083 RESOURCE63161
CLB10830 RESOURCE35507
CLB10831 RESOURCE37526
CLB10832 RESOURCE29654
CLB10833 RESOURCE29656
CLB10834 RESOURCE29649
CLB10835 RESOURCE27444
CLB10836 RESOURCE31573
CLB10837 RESOURCE30133
