CLB1 RESOURCE38417
CLB10072 RESOURCE38555
CLB10073 RESOURCE39515
CLB10074 RESOURCE38071
CLB10075 RESOURCE43538
CLB10076 RESOURCE44594
CLB10077 RESOURCE40954
CLB10078 RESOURCE43643
CLB10079 RESOURCE40961
CLB1008 RESOURCE44529
CLB10080 RESOURCE43166
CLB10081 RESOURCE45074
CLB10082 RESOURCE38552
CLB10083 RESOURCE40479
CLB10084 RESOURCE44017
CLB10085 RESOURCE40469
CLB10086 RESOURCE37594
CLB10087 RESOURCE45555
CLB10088 RESOURCE42387
CLB10089 RESOURCE45188
CLB1009 RESOURCE43473
CLB10090 RESOURCE43172
CLB10091 RESOURCE43539
CLB10092 RESOURCE45667
CLB10093 RESOURCE45183
CLB10094 RESOURCE47582
CLB10095 RESOURCE44128
CLB10096 RESOURCE44132
CLB10097 RESOURCE45187
CLB10098 RESOURCE44129
CLB10099 RESOURCE43058
CLB101 RESOURCE24398
CLB1010 RESOURCE43472
CLB10100 RESOURCE46145
CLB10101 RESOURCE45664
CLB10102 RESOURCE47102
CLB10103 RESOURCE44130
CLB10104 RESOURCE44018
CLB10105 RESOURCE48064
CLB10106 RESOURCE46143
CLB10107 RESOURCE45662
CLB10108 RESOURCE46142
CLB10109 RESOURCE50562
CLB1011 RESOURCE62521
CLB10110 RESOURCE49602
CLB10111 RESOURCE43651
CLB10112 RESOURCE49603
CLB10113 RESOURCE48546
CLB10114 RESOURCE46144
CLB10115 RESOURCE48544
CLB10116 RESOURCE49119
CLB10117 RESOURCE49122
CLB10118 RESOURCE42384
CLB10119 RESOURCE42385
CLB1012 RESOURCE43957
CLB10120 RESOURCE42386
CLB10121 RESOURCE51039
CLB10122 RESOURCE50561
CLB10123 RESOURCE51522
CLB10124 RESOURCE50565
CLB10125 RESOURCE50563
CLB10126 RESOURCE51523
CLB10127 RESOURCE51998
CLB10128 RESOURCE50087
CLB10129 RESOURCE50088
CLB1013 RESOURCE43960
CLB10130 RESOURCE50568
CLB10131 RESOURCE52001
CLB10132 RESOURCE51041
CLB10133 RESOURCE52582
CLB10134 RESOURCE63142
CLB10135 RESOURCE54982
CLB10136 RESOURCE63141
CLB10137 RESOURCE43057
CLB10138 RESOURCE63621
CLB10139 RESOURCE51045
CLB1014 RESOURCE44530
CLB10140 RESOURCE54504
CLB10141 RESOURCE55459
CLB10142 RESOURCE52005
CLB10143 RESOURCE53060
CLB10144 RESOURCE51521
CLB10145 RESOURCE51043
CLB10146 RESOURCE55941
CLB10147 RESOURCE54983
CLB10148 RESOURCE53536
CLB10149 RESOURCE53537
CLB1015 RESOURCE43476
CLB10150 RESOURCE51528
CLB10151 RESOURCE50567
CLB10152 RESOURCE43173
CLB10153 RESOURCE43653
CLB10154 RESOURCE42502
CLB10155 RESOURCE53063
CLB10156 RESOURCE56996
CLB10157 RESOURCE53543
CLB10158 RESOURCE52583
CLB10159 RESOURCE54021
CLB1016 RESOURCE44532
CLB10160 RESOURCE53540
CLB10161 RESOURCE55462
CLB10162 RESOURCE53542
CLB10163 RESOURCE54024
CLB10164 RESOURCE54020
CLB10165 RESOURCE53055
CLB10166 RESOURCE68516
CLB10167 RESOURCE54019
CLB10168 RESOURCE53056
CLB10169 RESOURCE42380
CLB1017 RESOURCE43955
CLB10170 RESOURCE53057
CLB10171 RESOURCE54500
CLB10172 RESOURCE50564
CLB10173 RESOURCE54980
CLB10174 RESOURCE52008
CLB10175 RESOURCE51520
CLB10176 RESOURCE50083
CLB10177 RESOURCE54017
CLB10178 RESOURCE55458
CLB10179 RESOURCE54491
CLB1018 RESOURCE42317
CLB10180 RESOURCE54987
CLB10181 RESOURCE55946
CLB10182 RESOURCE42379
CLB10183 RESOURCE57003
CLB10184 RESOURCE55468
CLB10185 RESOURCE53064
CLB10186 RESOURCE54976
CLB10187 RESOURCE55943
CLB10188 RESOURCE48066
CLB10189 RESOURCE46148
CLB1019 RESOURCE40785
CLB10190 RESOURCE58150
CLB10191 RESOURCE56417
CLB10192 RESOURCE56995
CLB10193 RESOURCE54977
CLB10194 RESOURCE54974
CLB10195 RESOURCE54498
CLB10196 RESOURCE55936
CLB10197 RESOURCE54496
CLB10198 RESOURCE56416
CLB10199 RESOURCE54016
CLB102 RESOURCE23438
CLB1020 RESOURCE41266
CLB10200 RESOURCE53533
CLB10201 RESOURCE53534
CLB10202 RESOURCE55457
CLB10203 RESOURCE56993
CLB10204 RESOURCE53059
CLB10205 RESOURCE54497
CLB10206 RESOURCE54978
CLB10207 RESOURCE55461
CLB10208 RESOURCE55456
CLB10209 RESOURCE55937
CLB1021 RESOURCE40305
CLB10210 RESOURCE56415
CLB10211 RESOURCE55460
CLB10212 RESOURCE53538
CLB10213 RESOURCE40002
CLB10214 RESOURCE52577
CLB10215 RESOURCE52003
CLB10216 RESOURCE52576
CLB10217 RESOURCE55942
CLB10218 RESOURCE49599
CLB10219 RESOURCE51999
CLB1022 RESOURCE41843
CLB10220 RESOURCE51519
CLB10221 RESOURCE54505
CLB10222 RESOURCE54494
CLB10223 RESOURCE54973
CLB10224 RESOURCE40840
CLB10225 RESOURCE51040
CLB10226 RESOURCE49121
CLB10227 RESOURCE46147
CLB10228 RESOURCE53066
CLB10229 RESOURCE54506
CLB1023 RESOURCE40306
CLB10230 RESOURCE54988
CLB10231 RESOURCE55938
CLB10232 RESOURCE54026
CLB10233 RESOURCE51049
CLB10234 RESOURCE58153
CLB10235 RESOURCE52586
CLB10236 RESOURCE52587
CLB10237 RESOURCE52009
CLB10238 RESOURCE54986
CLB10239 RESOURCE54984
CLB1024 RESOURCE37905
CLB10240 RESOURCE52584
CLB10241 RESOURCE53061
CLB10242 RESOURCE58155
CLB10243 RESOURCE49609
CLB10244 RESOURCE49126
CLB10245 RESOURCE44713
CLB10246 RESOURCE44020
CLB10247 RESOURCE51046
CLB10248 RESOURCE57004
CLB10249 RESOURCE49605
CLB1025 RESOURCE62520
CLB10250 RESOURCE58154
CLB10251 RESOURCE58636
CLB10252 RESOURCE49127
CLB10253 RESOURCE56427
CLB10254 RESOURCE53544
CLB10255 RESOURCE52007
CLB10256 RESOURCE58152
CLB10257 RESOURCE56428
CLB10258 RESOURCE45557
CLB10259 RESOURCE41905
CLB1026 RESOURCE37907
CLB10260 RESOURCE53545
CLB10261 RESOURCE42503
CLB10262 RESOURCE46513
CLB10263 RESOURCE42023
CLB10264 RESOURCE45075
CLB10265 RESOURCE48550
CLB10266 RESOURCE58632
CLB10267 RESOURCE55940
CLB10268 RESOURCE59112
CLB10269 RESOURCE58633
CLB1027 RESOURCE36369
CLB10270 RESOURCE56997
CLB10271 RESOURCE59594
CLB10272 RESOURCE45554
CLB10273 RESOURCE44131
CLB10274 RESOURCE40966
CLB10275 RESOURCE40968
CLB10276 RESOURCE41446
CLB10277 RESOURCE42026
CLB10278 RESOURCE40487
CLB10279 RESOURCE41443
CLB1028 RESOURCE40309
CLB10280 RESOURCE40971
CLB10281 RESOURCE40965
CLB10282 RESOURCE40972
CLB10283 RESOURCE41441
CLB10284 RESOURCE40482
CLB10285 RESOURCE47104
CLB10286 RESOURCE44125
CLB10287 RESOURCE47103
CLB10288 RESOURCE42500
CLB10289 RESOURCE40003
CLB1029 RESOURCE36847
CLB10290 RESOURCE40970
CLB10291 RESOURCE40488
CLB10292 RESOURCE40004
CLB10293 RESOURCE40489
CLB10294 RESOURCE40973
CLB10295 RESOURCE40006
CLB10296 RESOURCE40962
CLB10297 RESOURCE40490
CLB10298 RESOURCE40011
CLB10299 RESOURCE40009
CLB103 RESOURCE23918
CLB1030 RESOURCE40310
CLB10300 RESOURCE40012
CLB10301 RESOURCE39528
CLB10302 RESOURCE39045
CLB10303 RESOURCE38565
CLB10304 RESOURCE39526
CLB10305 RESOURCE46517
CLB10306 RESOURCE39529
CLB10307 RESOURCE39532
CLB10308 RESOURCE39050
CLB10309 RESOURCE39530
CLB1031 RESOURCE41846
CLB10310 RESOURCE47955
CLB10311 RESOURCE42020
CLB10312 RESOURCE39531
CLB10313 RESOURCE42025
CLB10314 RESOURCE47956
CLB10315 RESOURCE38567
CLB10316 RESOURCE39049
CLB10317 RESOURCE47957
CLB10318 RESOURCE48436
CLB10319 RESOURCE45556
CLB1032 RESOURCE36370
CLB10320 RESOURCE60554
CLB10321 RESOURCE61130
CLB10322 RESOURCE59591
CLB10323 RESOURCE55945
CLB10324 RESOURCE53068
CLB10325 RESOURCE58151
CLB10326 RESOURCE57002
CLB10327 RESOURCE58156
CLB10328 RESOURCE59113
CLB10329 RESOURCE61129
CLB1033 RESOURCE36851
CLB10330 RESOURCE46037
CLB10331 RESOURCE57001
CLB10332 RESOURCE56999
CLB10333 RESOURCE58148
CLB10334 RESOURCE53062
CLB10335 RESOURCE55944
CLB10336 RESOURCE44596
CLB10337 RESOURCE59114
CLB10338 RESOURCE57479
CLB10339 RESOURCE55466
CLB1034 RESOURCE36846
CLB10340 RESOURCE45078
CLB10341 RESOURCE58149
CLB10342 RESOURCE50085
CLB10343 RESOURCE44597
CLB10344 RESOURCE51048
CLB10345 RESOURCE44598
CLB10346 RESOURCE55464
CLB10347 RESOURCE54979
CLB10348 RESOURCE45558
CLB10349 RESOURCE54990
CLB1035 RESOURCE36850
CLB10350 RESOURCE52006
CLB10351 RESOURCE56998
CLB10352 RESOURCE57483
CLB10353 RESOURCE56424
CLB10354 RESOURCE61127
CLB10355 RESOURCE58631
CLB10356 RESOURCE57000
CLB10357 RESOURCE58158
CLB10358 RESOURCE60557
CLB10359 RESOURCE59598
CLB1036 RESOURCE41848
CLB10360 RESOURCE57480
CLB10361 RESOURCE59592
CLB10362 RESOURCE44021
CLB10363 RESOURCE59597
CLB10364 RESOURCE57477
CLB10365 RESOURCE59118
CLB10366 RESOURCE47477
CLB10367 RESOURCE56420
CLB10368 RESOURCE47476
CLB10369 RESOURCE54499
CLB1037 RESOURCE43480
CLB10370 RESOURCE56422
CLB10371 RESOURCE56421
CLB10372 RESOURCE62665
CLB10373 RESOURCE56419
CLB10374 RESOURCE53541
CLB10375 RESOURCE51526
CLB10376 RESOURCE58630
CLB10377 RESOURCE58627
CLB10378 RESOURCE59111
CLB10379 RESOURCE52581
CLB1038 RESOURCE61946
CLB10380 RESOURCE46040
CLB10381 RESOURCE47958
CLB10382 RESOURCE49010
CLB10383 RESOURCE59097
CLB10384 RESOURCE59096
CLB10385 RESOURCE63127
CLB10386 RESOURCE56983
CLB10387 RESOURCE56984
CLB10388 RESOURCE59095
CLB10389 RESOURCE56408
CLB1039 RESOURCE45491
CLB10390 RESOURCE61112
CLB10391 RESOURCE57465
CLB10392 RESOURCE58616
CLB10393 RESOURCE58617
CLB10394 RESOURCE57467
CLB10395 RESOURCE58618
CLB10396 RESOURCE56989
CLB10397 RESOURCE56410
CLB10398 RESOURCE58137
CLB10399 RESOURCE58138
CLB104 RESOURCE25358
CLB1040 RESOURCE46448
CLB10400 RESOURCE59578
CLB10401 RESOURCE61592
CLB10402 RESOURCE60057
CLB10403 RESOURCE59098
CLB10404 RESOURCE61114
CLB10405 RESOURCE60537
CLB10406 RESOURCE61115
CLB10407 RESOURCE62072
CLB10408 RESOURCE48437
CLB10409 RESOURCE58142
CLB1041 RESOURCE61944
CLB10410 RESOURCE59577
CLB10411 RESOURCE61113
CLB10412 RESOURCE47959
CLB10413 RESOURCE61593
CLB10414 RESOURCE57458
CLB10415 RESOURCE63608
CLB10416 RESOURCE63128
CLB10417 RESOURCE62648
CLB10418 RESOURCE65624
CLB10419 RESOURCE64567
CLB1042 RESOURCE45488
CLB10420 RESOURCE64568
CLB10421 RESOURCE64569
CLB10422 RESOURCE64088
CLB10423 RESOURCE62646
CLB10424 RESOURCE62647
CLB10425 RESOURCE47960
CLB10426 RESOURCE64089
CLB10427 RESOURCE64090
CLB10428 RESOURCE63126
CLB10429 RESOURCE65143
CLB1043 RESOURCE46929
CLB10430 RESOURCE64571
CLB10431 RESOURCE64087
CLB10432 RESOURCE55928
CLB10433 RESOURCE64570
CLB10434 RESOURCE65146
CLB10435 RESOURCE65623
CLB10436 RESOURCE62075
CLB10437 RESOURCE62074
CLB10438 RESOURCE62650
CLB10439 RESOURCE63131
CLB1044 RESOURCE45970
CLB10440 RESOURCE62649
CLB10441 RESOURCE63609
CLB10442 RESOURCE63129
CLB10443 RESOURCE62654
CLB10444 RESOURCE63614
CLB10445 RESOURCE47954
CLB10446 RESOURCE65145
CLB10447 RESOURCE60538
CLB10448 RESOURCE59576
CLB10449 RESOURCE57463
CLB1045 RESOURCE46928
CLB10450 RESOURCE58615
CLB10451 RESOURCE57462
CLB10452 RESOURCE61597
CLB10453 RESOURCE58143
CLB10454 RESOURCE57464
CLB10455 RESOURCE58134
CLB10456 RESOURCE58614
CLB10457 RESOURCE58613
CLB10458 RESOURCE58610
CLB10459 RESOURCE59094
CLB1046 RESOURCE45489
CLB10460 RESOURCE56977
CLB10461 RESOURCE56405
CLB10462 RESOURCE47098
CLB10463 RESOURCE61589
CLB10464 RESOURCE60062
CLB10465 RESOURCE54490
CLB10466 RESOURCE54975
CLB10467 RESOURCE50079
CLB10468 RESOURCE46520
CLB10469 RESOURCE59574
CLB1047 RESOURCE45009
CLB10470 RESOURCE57461
CLB10471 RESOURCE57460
CLB10472 RESOURCE61590
CLB10473 RESOURCE59093
CLB10474 RESOURCE58133
CLB10475 RESOURCE59091
CLB10476 RESOURCE58611
CLB10477 RESOURCE61109
CLB10478 RESOURCE45560
CLB10479 RESOURCE56407
CLB1048 RESOURCE45012
CLB10480 RESOURCE46999
CLB10481 RESOURCE62076
CLB10482 RESOURCE65147
CLB10483 RESOURCE61117
CLB10484 RESOURCE62077
CLB10485 RESOURCE61120
CLB10486 RESOURCE63133
CLB10487 RESOURCE64092
CLB10488 RESOURCE63134
CLB10489 RESOURCE66592
CLB1049 RESOURCE45490
CLB10490 RESOURCE63137
CLB10491 RESOURCE64091
CLB10492 RESOURCE65627
CLB10493 RESOURCE62652
CLB10494 RESOURCE62080
CLB10495 RESOURCE60541
CLB10496 RESOURCE60535
CLB10497 RESOURCE66591
CLB10498 RESOURCE45080
CLB10499 RESOURCE62653
CLB105 RESOURCE24878
CLB1050 RESOURCE43956
CLB10500 RESOURCE64095
CLB10501 RESOURCE62657
CLB10502 RESOURCE63613
CLB10503 RESOURCE63611
CLB10504 RESOURCE63612
CLB10505 RESOURCE62078
CLB10506 RESOURCE59100
CLB10507 RESOURCE55453
CLB10508 RESOURCE62079
CLB10509 RESOURCE55939
CLB1051 RESOURCE44531
CLB10510 RESOURCE60536
CLB10511 RESOURCE56412
CLB10512 RESOURCE56414
CLB10513 RESOURCE60540
CLB10514 RESOURCE60056
CLB10515 RESOURCE41435
CLB10516 RESOURCE62658
CLB10517 RESOURCE57470
CLB10518 RESOURCE62655
CLB10519 RESOURCE66587
CLB1052 RESOURCE45971
CLB10520 RESOURCE59580
CLB10521 RESOURCE43060
CLB10522 RESOURCE39039
CLB10523 RESOURCE62073
CLB10524 RESOURCE63610
CLB10525 RESOURCE63130
CLB10526 RESOURCE61119
CLB10527 RESOURCE45181
CLB10528 RESOURCE53052
CLB10529 RESOURCE62651
CLB1053 RESOURCE46455
CLB10530 RESOURCE59581
CLB10531 RESOURCE38079
CLB10532 RESOURCE52010
CLB10533 RESOURCE51530
CLB10534 RESOURCE52011
CLB10535 RESOURCE51531
CLB10536 RESOURCE50571
CLB10537 RESOURCE51047
CLB10538 RESOURCE52614
CLB10539 RESOURCE50579
CLB1054 RESOURCE47898
CLB10540 RESOURCE50569
CLB10541 RESOURCE50086
CLB10542 RESOURCE53067
CLB10543 RESOURCE56432
CLB10544 RESOURCE57482
CLB10545 RESOURCE54027
CLB10546 RESOURCE49011
CLB10547 RESOURCE51527
CLB10548 RESOURCE65161
CLB10549 RESOURCE51053
CLB1055 RESOURCE45493
CLB10550 RESOURCE43541
CLB10551 RESOURCE48072
CLB10552 RESOURCE48551
CLB10553 RESOURCE49608
CLB10554 RESOURCE39057
CLB10555 RESOURCE40497
CLB10556 RESOURCE50116
CLB10557 RESOURCE50090
CLB10558 RESOURCE49130
CLB10559 RESOURCE46151
CLB1056 RESOURCE45972
CLB10560 RESOURCE48071
CLB10561 RESOURCE51529
CLB10562 RESOURCE46632
CLB10563 RESOURCE53547
CLB10564 RESOURCE50570
CLB10565 RESOURCE51533
CLB10566 RESOURCE51532
CLB10567 RESOURCE62667
CLB10568 RESOURCE47474
CLB10569 RESOURCE48553
CLB1057 RESOURCE46452
CLB10570 RESOURCE48552
CLB10571 RESOURCE48554
CLB10572 RESOURCE63627
CLB10573 RESOURCE52588
CLB10574 RESOURCE55952
CLB10575 RESOURCE62666
CLB10576 RESOURCE39888
CLB10577 RESOURCE62668
CLB10578 RESOURCE48434
CLB10579 RESOURCE52014
CLB1058 RESOURCE45492
CLB10580 RESOURCE52019
CLB10581 RESOURCE52013
CLB10582 RESOURCE52016
CLB10583 RESOURCE50105
CLB10584 RESOURCE50584
CLB10585 RESOURCE50572
CLB10586 RESOURCE63145
CLB10587 RESOURCE48557
CLB10588 RESOURCE50573
CLB10589 RESOURCE58161
CLB1059 RESOURCE44533
CLB10590 RESOURCE48435
CLB10591 RESOURCE51535
CLB10592 RESOURCE63147
CLB10593 RESOURCE63146
CLB10594 RESOURCE61131
CLB10595 RESOURCE48076
CLB10596 RESOURCE46515
CLB10597 RESOURCE40010
CLB10598 RESOURCE68528
CLB10599 RESOURCE64112
CLB106 RESOURCE23437
CLB1060 RESOURCE46932
CLB10600 RESOURCE53557
CLB10601 RESOURCE57010
CLB10602 RESOURCE65170
CLB10603 RESOURCE65649
CLB10604 RESOURCE65652
CLB10605 RESOURCE66125
CLB10606 RESOURCE60559
CLB10607 RESOURCE65644
CLB10608 RESOURCE55966
CLB10609 RESOURCE65172
CLB1061 RESOURCE45497
CLB10610 RESOURCE57490
CLB10611 RESOURCE65162
CLB10612 RESOURCE55955
CLB10613 RESOURCE64114
CLB10614 RESOURCE52017
CLB10615 RESOURCE65164
CLB10616 RESOURCE65166
CLB10617 RESOURCE65646
CLB10618 RESOURCE67569
CLB10619 RESOURCE52015
CLB1062 RESOURCE45977
CLB10620 RESOURCE51538
CLB10621 RESOURCE65647
CLB10622 RESOURCE55474
CLB10623 RESOURCE56435
CLB10624 RESOURCE63151
CLB10625 RESOURCE52018
CLB10626 RESOURCE65642
CLB10627 RESOURCE52020
CLB10628 RESOURCE56436
CLB10629 RESOURCE51539
CLB1063 RESOURCE45494
CLB10630 RESOURCE51540
CLB10631 RESOURCE54517
CLB10632 RESOURCE41328
CLB10633 RESOURCE58165
CLB10634 RESOURCE41330
CLB10635 RESOURCE41329
CLB10636 RESOURCE54516
CLB10637 RESOURCE52023
CLB10638 RESOURCE41331
CLB10639 RESOURCE50132
CLB1064 RESOURCE45014
CLB10640 RESOURCE65643
CLB10641 RESOURCE49145
CLB10642 RESOURCE66126
CLB10643 RESOURCE55957
CLB10644 RESOURCE54034
CLB10645 RESOURCE65167
CLB10646 RESOURCE65645
CLB10647 RESOURCE55475
CLB10648 RESOURCE54514
CLB10649 RESOURCE41906
CLB1065 RESOURCE45013
CLB10650 RESOURCE41908
CLB10651 RESOURCE50095
CLB10652 RESOURCE54512
CLB10653 RESOURCE52050
CLB10654 RESOURCE52026
CLB10655 RESOURCE48556
CLB10656 RESOURCE49615
CLB10657 RESOURCE51536
CLB10658 RESOURCE47121
CLB10659 RESOURCE44143
CLB1066 RESOURCE45974
CLB10660 RESOURCE65641
CLB10661 RESOURCE57484
CLB10662 RESOURCE51055
CLB10663 RESOURCE53587
CLB10664 RESOURCE40369
CLB10665 RESOURCE62664
CLB10666 RESOURCE44715
CLB10667 RESOURCE45191
CLB10668 RESOURCE45233
CLB10669 RESOURCE47475
CLB1067 RESOURCE43958
CLB10670 RESOURCE40013
CLB10671 RESOURCE37610
CLB10672 RESOURCE39055
CLB10673 RESOURCE38571
CLB10674 RESOURCE38092
CLB10675 RESOURCE37609
CLB10676 RESOURCE38563
CLB10677 RESOURCE40016
CLB10678 RESOURCE37032
CLB10679 RESOURCE37030
CLB1068 RESOURCE44534
CLB10680 RESOURCE38090
CLB10681 RESOURCE37027
CLB10682 RESOURCE36555
CLB10683 RESOURCE40015
CLB10684 RESOURCE37029
CLB10685 RESOURCE36548
CLB10686 RESOURCE46631
CLB10687 RESOURCE46630
CLB10688 RESOURCE42037
CLB10689 RESOURCE38579
CLB1069 RESOURCE44535
CLB10690 RESOURCE42036
CLB10691 RESOURCE37034
CLB10692 RESOURCE41459
CLB10693 RESOURCE58147
CLB10694 RESOURCE37611
CLB10695 RESOURCE38085
CLB10696 RESOURCE37607
CLB10697 RESOURCE46146
CLB10698 RESOURCE55455
CLB10699 RESOURCE36063
CLB107 RESOURCE23917
CLB1070 RESOURCE44539
CLB10700 RESOURCE35584
CLB10701 RESOURCE38576
CLB10702 RESOURCE36557
CLB10703 RESOURCE37037
CLB10704 RESOURCE41465
CLB10705 RESOURCE38096
CLB10706 RESOURCE42033
CLB10707 RESOURCE35589
CLB10708 RESOURCE40018
CLB10709 RESOURCE40017
CLB1071 RESOURCE44536
CLB10710 RESOURCE45193
CLB10711 RESOURCE49490
CLB10712 RESOURCE35588
CLB10713 RESOURCE36074
CLB10714 RESOURCE36558
CLB10715 RESOURCE39537
CLB10716 RESOURCE38568
CLB10717 RESOURCE44724
CLB10718 RESOURCE35586
CLB10719 RESOURCE36067
CLB1072 RESOURCE46453
CLB10720 RESOURCE35587
CLB10721 RESOURCE36078
CLB10722 RESOURCE36066
CLB10723 RESOURCE50578
CLB10724 RESOURCE47124
CLB10725 RESOURCE40021
CLB10726 RESOURCE41471
CLB10727 RESOURCE41467
CLB10728 RESOURCE41475
CLB10729 RESOURCE41474
CLB1073 RESOURCE46460
CLB10730 RESOURCE44150
CLB10731 RESOURCE41468
CLB10732 RESOURCE42512
CLB10733 RESOURCE43675
CLB10734 RESOURCE43662
CLB10735 RESOURCE38602
CLB10736 RESOURCE36070
CLB10737 RESOURCE39875
CLB10738 RESOURCE39395
CLB10739 RESOURCE40356
CLB1074 RESOURCE46931
CLB10740 RESOURCE40355
CLB10741 RESOURCE39874
CLB10742 RESOURCE35103
CLB10743 RESOURCE36544
CLB10744 RESOURCE36065
CLB10745 RESOURCE35105
CLB10746 RESOURCE35104
CLB10747 RESOURCE35583
CLB10748 RESOURCE35582
CLB10749 RESOURCE35102
CLB1075 RESOURCE46930
CLB10750 RESOURCE36071
CLB10751 RESOURCE36064
CLB10752 RESOURCE34623
CLB10753 RESOURCE40354
CLB10754 RESOURCE34026
CLB10755 RESOURCE39876
CLB10756 RESOURCE41313
CLB10757 RESOURCE50613
CLB10758 RESOURCE51518
CLB10759 RESOURCE52634
CLB1076 RESOURCE46938
CLB10760 RESOURCE56418
CLB10761 RESOURCE51996
CLB10762 RESOURCE51044
CLB10763 RESOURCE39878
CLB10764 RESOURCE56992
CLB10765 RESOURCE54018
CLB10766 RESOURCE51569
CLB10767 RESOURCE48548
CLB10768 RESOURCE58144
CLB10769 RESOURCE53539
CLB1077 RESOURCE46457
CLB10770 RESOURCE54495
CLB10771 RESOURCE38916
CLB10772 RESOURCE45668
CLB10773 RESOURCE54067
CLB10774 RESOURCE38915
CLB10775 RESOURCE50084
CLB10776 RESOURCE53069
CLB10777 RESOURCE49125
CLB10778 RESOURCE49124
CLB10779 RESOURCE55465
CLB1078 RESOURCE46936
CLB10780 RESOURCE57476
CLB10781 RESOURCE52004
CLB10782 RESOURCE55463
CLB10783 RESOURCE65158
CLB10784 RESOURCE58629
CLB10785 RESOURCE37476
CLB10786 RESOURCE53594
CLB10787 RESOURCE52580
CLB10788 RESOURCE52579
CLB10789 RESOURCE62662
CLB1079 RESOURCE47418
CLB10790 RESOURCE50566
CLB10791 RESOURCE66124
CLB10792 RESOURCE51525
CLB10793 RESOURCE51524
CLB10794 RESOURCE37956
CLB10795 RESOURCE44154
CLB10796 RESOURCE47590
CLB10797 RESOURCE44710
CLB10798 RESOURCE36899
CLB10799 RESOURCE54048
CLB108 RESOURCE23439
CLB1080 RESOURCE47417
CLB10800 RESOURCE62663
CLB10801 RESOURCE61607
CLB10802 RESOURCE49606
CLB10803 RESOURCE52039
CLB10804 RESOURCE54557
CLB10805 RESOURCE50134
CLB10806 RESOURCE50093
CLB10807 RESOURCE48070
CLB10808 RESOURCE47589
CLB10809 RESOURCE54989
CLB1081 RESOURCE46937
CLB10810 RESOURCE39396
CLB10811 RESOURCE53058
CLB10812 RESOURCE52578
CLB10813 RESOURCE51038
CLB10814 RESOURCE43211
CLB10815 RESOURCE48549
CLB10816 RESOURCE49123
CLB10817 RESOURCE52002
CLB10818 RESOURCE48068
CLB10819 RESOURCE48069
CLB1082 RESOURCE58977
CLB10820 RESOURCE39873
CLB10821 RESOURCE52000
CLB10822 RESOURCE51042
CLB10823 RESOURCE51517
CLB10824 RESOURCE39872
CLB10825 RESOURCE48067
CLB10826 RESOURCE44134
CLB10827 RESOURCE44708
CLB10828 RESOURCE51995
CLB10829 RESOURCE37600
CLB1083 RESOURCE46935
CLB10830 RESOURCE38081
CLB10831 RESOURCE44133
CLB10832 RESOURCE37028
CLB10833 RESOURCE41445
CLB10834 RESOURCE39523
CLB10835 RESOURCE36553
CLB10836 RESOURCE40837
CLB10837 RESOURCE40838
